test_accuracy,test_f1-score,test_log-loss,test_roc-auc-score,train_accuracy,train_f1-score,train_log-loss,train_roc-auc-score
0.4573412698412698,0.4212528269111113,3.2994280455332987,0.8905988021434644,0.5632440476190477,0.5248487587713022,2.290524117324667,0.9407834783590944
0.4412202380952381,0.4098548349551728,2.3452994822080853,0.8945836333128353,0.4806547619047619,0.457307200330753,1.9275161025359853,0.924097874436248
0.5580357142857143,0.5602765880054797,1.2791843439317527,0.9313610991448998,0.612759643916914,0.617901624094827,1.199860143333218,0.9452372315758063
